number,name,type,height,weight,ThumbnailImage
626,Bouffalant,['normal'],63.0,208.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/626.png
627,Rufflet,"['normal', 'flying']",20.0,23.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/627.png
628,Braviary,"['normal', 'flying']",59.0,90.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/628.png
629,Vullaby,"['dark', 'flying']",20.0,19.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/629.png
630,Mandibuzz,"['dark', 'flying']",47.0,87.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/630.png
631,Heatmor,['fire'],55.0,127.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/631.png
632,Durant,"['bug', 'steel']",12.0,72.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/632.png
633,Deino,"['dark', 'dragon']",31.0,38.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/633.png
634,Zweilous,"['dark', 'dragon']",55.0,110.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/634.png
635,Hydreigon,"['dark', 'dragon']",71.0,352.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/635.png
636,Larvesta,"['bug', 'fire']",43.0,63.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/636.png
637,Volcarona,"['bug', 'fire']",63.0,101.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/637.png
638,Cobalion,"['steel', 'fighting']",83.0,551.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/638.png
639,Terrakion,"['rock', 'fighting']",75.0,573.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/639.png
640,Virizion,"['grass', 'fighting']",79.0,440.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/640.png
641,Tornadus,['flying'],55.0,138.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/641.png
641,Tornadus,['flying'],59.0,138.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/641.png
642,Thundurus,"['electric', 'flying']",118.0,134.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/642.png
642,Thundurus,"['electric', 'flying']",59.0,134.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/642.png
643,Reshiram,"['dragon', 'fire']",126.0,727.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/643.png
644,Zekrom,"['dragon', 'electric']",114.0,760.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/644.png
645,Landorus,"['ground', 'flying']",51.0,149.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/645.png
645,Landorus,"['ground', 'flying']",59.0,149.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/645.png
646,Kyurem,"['dragon', 'ice']",130.0,716.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png
646,Kyurem,"['dragon', 'ice']",142.0,716.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png
646,Kyurem,"['dragon', 'ice']",118.0,716.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png
647,Keldeo,"['water', 'fighting']",55.0,106.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/647.png
647,Keldeo,"['water', 'fighting']",55.0,106.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/647.png
648,Meloetta,"['normal', 'fighting']",24.0,14.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/648.png
648,Meloetta,"['normal', 'psychic']",24.0,14.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/648.png
649,Genesect,"['bug', 'steel']",59.0,181.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/649.png
650,Chespin,['grass'],16.0,19.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/650.png
651,Quilladin,['grass'],28.0,63.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/651.png
652,Chesnaught,"['grass', 'fighting']",63.0,198.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/652.png
653,Fennekin,['fire'],16.0,20.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/653.png
654,Braixen,['fire'],39.0,32.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/654.png
655,Delphox,"['fire', 'psychic']",59.0,86.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/655.png
656,Froakie,['water'],12.0,15.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/656.png
657,Frogadier,['water'],24.0,24.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/657.png
658,Greninja,"['water', 'dark']",59.0,88.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/658.png
658,Greninja,"['water', 'dark']",59.0,88.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/658.png
659,Bunnelby,['normal'],16.0,11.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/659.png
660,Diggersby,"['normal', 'ground']",39.0,93.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/660.png
661,Fletchling,"['normal', 'flying']",12.0,3.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/661.png
662,Fletchinder,"['fire', 'flying']",28.0,35.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/662.png
663,Talonflame,"['fire', 'flying']",47.0,54.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/663.png
664,Scatterbug,['bug'],12.0,5.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/664.png
665,Spewpa,['bug'],12.0,18.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/665.png
666,Vivillon,"['bug', 'flying']",47.0,37.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/666.png
667,Litleo,"['fire', 'normal']",24.0,29.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/667.png
668,Pyroar,"['fire', 'normal']",59.0,179.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/668.png
668,Pyroar,"['fire', 'normal']",59.0,179.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/668.png
669,Flab̩b̩,['fairy'],4.0,0.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/669.png
670,Floette,['fairy'],8.0,2.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/670.png
671,Florges,['fairy'],43.0,22.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/671.png
672,Skiddo,['grass'],35.0,68.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/672.png
673,Gogoat,['grass'],67.0,200.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/673.png
674,Pancham,['fighting'],24.0,17.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/674.png
675,Pangoro,"['fighting', 'dark']",83.0,299.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/675.png
676,Furfrou,['normal'],47.0,61.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png
676,Furfrou,['normal'],47.0,61.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png
676,Furfrou,['normal'],47.0,61.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png
676,Furfrou,['normal'],47.0,61.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png
677,Espurr,['psychic'],12.0,7.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/677.png
678,Meowstic,['psychic'],24.0,18.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/678.png
678,Meowstic,['psychic'],24.0,18.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/678.png
679,Honedge,"['steel', 'ghost']",31.0,4.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/679.png
680,Doublade,"['steel', 'ghost']",31.0,9.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/680.png
681,Aegislash,"['steel', 'ghost']",67.0,116.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/681.png
681,Aegislash,"['steel', 'ghost']",67.0,116.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/681.png
682,Spritzee,['fairy'],8.0,1.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/682.png
683,Aromatisse,['fairy'],31.0,34.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/683.png
684,Swirlix,['fairy'],16.0,7.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/684.png
685,Slurpuff,['fairy'],31.0,11.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/685.png
686,Inkay,"['dark', 'psychic']",16.0,7.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/686.png
687,Malamar,"['dark', 'psychic']",59.0,103.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/687.png
688,Binacle,"['rock', 'water']",20.0,68.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/688.png
689,Barbaracle,"['rock', 'water']",51.0,211.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/689.png
690,Skrelp,"['poison', 'water']",20.0,16.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/690.png
691,Dragalge,"['poison', 'dragon']",71.0,179.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/691.png
692,Clauncher,['water'],20.0,18.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/692.png
693,Clawitzer,['water'],51.0,77.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/693.png
694,Helioptile,"['electric', 'normal']",20.0,13.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/694.png
695,Heliolisk,"['electric', 'normal']",39.0,46.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/695.png
696,Tyrunt,"['rock', 'dragon']",31.0,57.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/696.png
697,Tyrantrum,"['rock', 'dragon']",98.0,595.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/697.png
698,Amaura,"['rock', 'ice']",51.0,55.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/698.png
699,Aurorus,"['rock', 'ice']",106.0,496.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/699.png
700,Sylveon,['fairy'],39.0,51.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/700.png
701,Hawlucha,"['fighting', 'flying']",31.0,47.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/701.png
702,Dedenne,"['electric', 'fairy']",8.0,4.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/702.png
703,Carbink,"['rock', 'fairy']",12.0,12.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/703.png
704,Goomy,['dragon'],12.0,6.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/704.png
705,Sliggoo,['dragon'],31.0,38.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/705.png
706,Goodra,['dragon'],79.0,331.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/706.png
707,Klefki,"['steel', 'fairy']",8.0,6.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/707.png
708,Phantump,"['ghost', 'grass']",16.0,15.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/708.png
709,Trevenant,"['ghost', 'grass']",59.0,156.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/709.png
710,Pumpkaboo,"['ghost', 'grass']",31.0,33.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png
710,Pumpkaboo,"['ghost', 'grass']",20.0,16.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png
710,Pumpkaboo,"['ghost', 'grass']",12.0,7.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png
710,Pumpkaboo,"['ghost', 'grass']",16.0,11.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png
711,Gourgeist,"['ghost', 'grass']",67.0,86.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png
711,Gourgeist,"['ghost', 'grass']",43.0,30.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png
711,Gourgeist,"['ghost', 'grass']",28.0,20.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png
711,Gourgeist,"['ghost', 'grass']",35.0,27.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png
712,Bergmite,['ice'],39.0,219.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/712.png
713,Avalugg,['ice'],79.0,1113.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/713.png
714,Noibat,"['flying', 'dragon']",20.0,17.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/714.png
715,Noivern,"['flying', 'dragon']",59.0,187.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/715.png
716,Xerneas,['fairy'],118.0,474.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/716.png
717,Yveltal,"['dark', 'flying']",228.0,447.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/717.png
718,Zygarde,"['dragon', 'ground']",177.0,1344.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/718.png
718,Zygarde,"['dragon', 'ground']",47.0,73.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/718.png
718,Zygarde,"['dragon', 'ground']",197.0,672.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/718.png
719,Diancie,"['rock', 'fairy']",43.0,61.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/719.png
719,Diancie,"['rock', 'fairy']",28.0,19.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/719.png
720,Hoopa,"['psychic', 'dark']",256.0,1080.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/720.png
720,Hoopa,"['psychic', 'ghost']",20.0,19.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/720.png
721,Volcanion,"['fire', 'water']",67.0,429.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/721.png
722,Rowlet,"['grass', 'flying']",12.0,3.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/722.png
723,Dartrix,"['grass', 'flying']",28.0,35.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/723.png
724,Decidueye,"['grass', 'ghost']",63.0,80.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/724.png
725,Litten,['fire'],16.0,9.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/725.png
726,Torracat,['fire'],28.0,55.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/726.png
727,Incineroar,"['fire', 'dark']",71.0,183.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/727.png
728,Popplio,['water'],16.0,16.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/728.png
729,Brionne,['water'],24.0,38.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/729.png
730,Primarina,"['water', 'fairy']",71.0,97.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/730.png
731,Pikipek,"['normal', 'flying']",12.0,2.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/731.png
732,Trumbeak,"['normal', 'flying']",24.0,32.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/732.png
733,Toucannon,"['normal', 'flying']",43.0,57.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/733.png
734,Yungoos,['normal'],16.0,13.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/734.png
735,Gumshoos,['normal'],28.0,31.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/735.png
736,Grubbin,['bug'],16.0,9.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/736.png
737,Charjabug,"['bug', 'electric']",20.0,23.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/737.png
738,Vikavolt,"['bug', 'electric']",59.0,99.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/738.png
739,Crabrawler,['fighting'],24.0,15.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/739.png
740,Crabominable,"['fighting', 'ice']",67.0,396.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/740.png
741,Oricorio,"['ghost', 'flying']",24.0,7.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/741.png
741,Oricorio,"['psychic', 'flying']",24.0,7.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/741.png
741,Oricorio,"['electric', 'flying']",24.0,7.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/741.png
741,Oricorio,"['fire', 'flying']",24.0,7.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/741.png
742,Cutiefly,"['bug', 'fairy']",4.0,0.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/742.png
743,Ribombee,"['bug', 'fairy']",8.0,1.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/743.png
744,Rockruff,['rock'],20.0,20.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/744.png
745,Lycanroc,['rock'],43.0,55.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/745.png
745,Lycanroc,['rock'],31.0,55.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/745.png
746,Wishiwashi,['water'],323.0,173.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/746.png
746,Wishiwashi,['water'],8.0,0.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/746.png
747,Mareanie,"['poison', 'water']",16.0,17.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/747.png
748,Toxapex,"['poison', 'water']",28.0,32.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/748.png
749,Mudbray,['ground'],39.0,242.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/749.png
750,Mudsdale,['ground'],98.0,2028.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/750.png
751,Dewpider,"['water', 'bug']",12.0,8.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/751.png
752,Araquanid,"['water', 'bug']",71.0,180.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/752.png
753,Fomantis,['grass'],12.0,3.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/753.png
754,Lurantis,['grass'],35.0,40.8,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/754.png
755,Morelull,"['grass', 'fairy']",8.0,3.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/755.png
756,Shiinotic,"['grass', 'fairy']",39.0,25.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/756.png
757,Salandit,"['poison', 'fire']",24.0,10.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/757.png
758,Salazzle,"['poison', 'fire']",47.0,48.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/758.png
759,Stufful,"['normal', 'fighting']",20.0,15.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/759.png
760,Bewear,"['normal', 'fighting']",83.0,297.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/760.png
761,Bounsweet,['grass'],12.0,7.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/761.png
762,Steenee,['grass'],28.0,18.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/762.png
763,Tsareena,['grass'],47.0,47.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/763.png
764,Comfey,['fairy'],4.0,0.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/764.png
765,Oranguru,"['normal', 'psychic']",59.0,167.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/765.png
766,Passimian,['fighting'],79.0,182.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/766.png
767,Wimpod,"['bug', 'water']",20.0,26.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/767.png
768,Golisopod,"['bug', 'water']",79.0,238.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/768.png
769,Sandygast,"['ghost', 'ground']",20.0,154.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/769.png
770,Palossand,"['ghost', 'ground']",51.0,551.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/770.png
771,Pyukumuku,['water'],12.0,2.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/771.png
772,Type: Null,['normal'],75.0,265.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/772.png
773,Silvally,['normal'],91.0,221.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/773.png
774,Minior,"['rock', 'flying']",12.0,0.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/774.png
774,Minior,"['rock', 'flying']",12.0,88.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/774.png
775,Komala,['normal'],16.0,43.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/775.png
776,Turtonator,"['fire', 'dragon']",79.0,467.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/776.png
777,Togedemaru,"['electric', 'steel']",12.0,7.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/777.png
778,Mimikyu,"['ghost', 'fairy']",8.0,1.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/778.png
779,Bruxish,"['water', 'psychic']",35.0,41.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/779.png
780,Drampa,"['normal', 'dragon']",118.0,407.9,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/780.png
781,Dhelmise,"['ghost', 'grass']",154.0,463.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/781.png
782,Jangmo-o,['dragon'],24.0,65.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/782.png
783,Hakamo-o,"['dragon', 'fighting']",47.0,103.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/783.png
784,Kommo-o,"['dragon', 'fighting']",63.0,172.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/784.png
785,Tapu Koko,"['electric', 'fairy']",71.0,45.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/785.png
786,Tapu Lele,"['psychic', 'fairy']",47.0,41.0,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/786.png
787,Tapu Bulu,"['grass', 'fairy']",75.0,100.3,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/787.png
788,Tapu Fini,"['water', 'fairy']",51.0,46.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/788.png
789,Cosmog,['psychic'],8.0,0.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/789.png
790,Cosmoem,['psychic'],4.0,2204.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/790.png
791,Solgaleo,"['psychic', 'steel']",134.0,507.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/791.png
792,Lunala,"['psychic', 'ghost']",157.0,264.6,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/792.png
793,Nihilego,"['rock', 'poison']",47.0,122.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/793.png
794,Buzzwole,"['bug', 'fighting']",94.0,735.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/794.png
795,Pheromosa,"['bug', 'fighting']",71.0,55.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/795.png
796,Xurkitree,['electric'],150.0,220.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/796.png
797,Celesteela,"['steel', 'flying']",362.0,2204.4,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/797.png
798,Kartana,"['grass', 'steel']",12.0,0.2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/798.png
799,Guzzlord,"['dark', 'dragon']",217.0,1957.7,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/799.png
800,Necrozma,['psychic'],94.0,507.1,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/800.png
801,Magearna,"['steel', 'fairy']",39.0,177.5,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/801.png
